product_type,helpful,rating,title,review_text
kitchen & housewares,,5.0,Nice item...,"Received it less than 48 hours after I purchased it.  Took me a while to put it together, but that could have been me!  No scratches, perfectly packed.  The only thing that I would have added to the directions is to glue the stop for the tray in, because I turned it over to make sure everything was tightened and the stop fell out, but I doubt that we will be using the tray anyways....all in all...very happy with this ite"
kitchen & housewares,1 of 2,5.0,Just Plain Groovy,I use this a lot. I'm buying a second one for a wedding gift
kitchen & housewares,,5.0,Rownta A Stainless Steel Soleplate Cleaning Kit,"at little expensive, but works very well, lasts a long time to"
kitchen & housewares,21 of 21,5.0,I found the recipe guide online,I got the steamer as a gift and it is the best gift I have received in years. I was also puzzled I didn't get any guides to help with the cook times. But I found out where I could get it online. Here's the link 
kitchen & housewares,,4.0,Nordic Ware Cast Aluminum Bundt Fancy Loaf Cake Pan,"nice alternative to a round bundt pan.  this pan is smaller, but bakes well"
kitchen & housewares,6 of 7,5.0,Great Sandwiches!!!,"My husband and I love this panini press. Sandwiches will never be the same old, same old. Pile them high with you favorite fillings, and this panini maker with an adjustable top press, keeps them altogether. Heats fast, makes nice crunchy crusts, and is easy to clean. It also stores on its side, which makes it possible to leave on the counter. I haven't tried others but I'd surely buy this one again."
kitchen & housewares,2 of 2,4.0,very good buy,"The non-stick ability of Circulon Total is just amazing... when you wash this wok you would barely have to scrub it.  At first I was thrown off by the humongous un-aesthetically pleasing lid, but I bought it anyway at Linens 'n Things (for $60) cuz it was a much cheaper option than Calphalon or Emerilware woks.  To my surprise, this wok works great and was definitely worth the money.   The huge lid is great for steaming, and if you have the storage space for it, go ahead this item wouldn't disappoint yo"
kitchen & housewares,1 of 1,5.0,coffee lover's review,This combination coffee grinder/brewmaster is great!  The brewed coffee is of a consistently superior quality.  I would certainly recommend it to anyone
kitchen & housewares,0 of 1,4.0,great cheesecake out of this pan,"i saw this pan on a cooking show.  when i saw it on amazon, i had to get it.  it is the best springform pan i have used.  the edge makes it much easier to remove the cake off the pan, and put it on a plate. "
kitchen & housewares,1 of 1,5.0,I love these Cups,"These are the best cups they are really large, and very heavy/sturdy. I love the colors too (this is my favorite of the colors"
kitchen & housewares,10 of 11,5.0,Cinnabar is a beautiful table piece,I gave this piece to my wife for Mothers Day - it was a big hit. The cinnabar has a hot look that makes hot food even more appealing on the table. It matches our Arts and Crafts era home
kitchen & housewares,19 of 19,5.0,An excellent tool which does exactly what it should do! Buy It.,"For starters, this gadget succeeds at doing the job for which it was designed better than just about any other kitchen tool I have tried except for a very sharp large kitchen knife."
kitchen & housewares,1 of 2,5.0,Great cookware,I really enjoy cooking with this pan.  It warms evenly and is easy to clean
kitchen & housewares,1 of 2,2.0,Weak Coffee - Looks Very Cool - Don't Buy If You Like Strong Coffee,I have tried and tried but the thing just makes weak coffee.
kitchen & housewares,,5.0,Saved my Roomba,"After having moved and not having my Roomba charged for over two months, my Roomba was acting irradicably and not doing its job.  Reading on some forums, it appears the original battery was completely dead and incapable of keeping a charge.  I replaced it with this product, which has brought my Roomba back to life.  It's great and I would highly recommend it to anyone seeing the symptoms mine experienced"
kitchen & housewares,6 of 6,5.0,great toaster,"I love this toaster. My husband likes his toast burned and I like mine one shade lighter than fawn. With the dual controls, I found the correct setting for both of us and I don't have to make any more adjustments. I don't mind the crumb trays in the back-just turn it around. I like the look-the red matches my quesadilla maker. Only tried the defrost and toast feature once for frozen hamburger buns. Had it set on 3 and they were a little browner than I wanted-will turn it down a notch or two next time"
kitchen & housewares,1 of 1,5.0,This itty bitty book light is an itty bitty wonder.,"I am amaze of all the negative reviews on this product. I purchased the itty bitty book light containing the portable battery pack and AC adapter about 5 years ago and I am still using it. I replaced the light bulb for the first time (replacement comes in the set I bought) last year when it started flickering and died. The book light has been used a great deal and I have accidently left it on for full nights before. I am lucky that nothing has been burnt because the light bulb gets rather hot after about 30 mins of usage...This is the only down side I can think of. The battery pack has its advantages... you are free to roam with the book light but replacing batteries gets very expensive. I prefer using the AC adapter. This might be why I never had a problem with the light source getting dimmer over time. It fits perfectly on big hardback text books and slim paperbacks. You can easily adjust the light to shine wherever you want. Over the last year, my boyfriend has bought at least 3 LED booklights and has returned them all because they were never bright enough for him and he could not easily adjust the light source to shine where he needed them. He has been stealing my booklight to read with and I am force to use the poor night stand lighting. The funny thing is... I had originally bought it for him but he did not want it because it was not a LED book light. Now I am on this page again to buy another one for myself"
