,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
1340,1119,243,1679,kitchen & housewares,2 of 5,1.0,Too much work,"I have had this pan for a year. I bought it because it was on sale and was shopping around for a new pot set. I figured it would be a good test run on the Circulon brand. It grills great,but you will spend  twice the cooking time cleaning the pan! I could not imagine how much food would be left on this pan if someone without great eyesight cleaned it. You have to go along each crevice on both sides of the grill gooves to get the food out. It is very time consuming and tedious and just not worth it. I wonder if the Calphalon pan is the same??? As far as the pot set I ended up buying-Analon Titanium 12 piece. Highly reccomend it",0
1341,1232,1009,21,kitchen & housewares,,1.0,Garbage,"This thermometer never worked correctly. For oven temps. over 350 the probe is worthless, it reads the oven temp., not the temp. of the meat.",0
1342,680,107,937,kitchen & housewares,2 of 2,2.0,Went back to OXO twice -- made from weak metal,"Although this is a nice looking product, and it lives up to the 'good grip' promise, I went back to the company twice for a new one after the metal broke apart at the stress point (the hinge).",0
1343,1572,821,1039,kitchen & housewares,,5.0,Wonderful Pan,"I recently received this pan as a gift, and have been extremely impressed with it!  The ""infused anodized"" surface performs as advertised, providing a terrific hybrid between regular and non-stick cooking.  I love the 14"" size -- it's great for those times when I used to have to split things up into more than one 10"" saute pan, as well as for one-pan stovetop-to-oven dishes.",1
1344,1954,939,1410,kitchen & housewares,,4.0,Great Toaster!!!,The only reason I bought this is because I visited my sister over the Holiday Season and she had one and I liked it.   I liked it even more after I bought it.   Nice toaster!!,1
1345,339,1021,1883,kitchen & housewares,2 of 2,5.0,Zip Zap Zowie,"This is faster and safer than using a knife, with perfect results every time. Our favorite gadget this summer",1
1346,1290,1830,282,kitchen & housewares,10 of 10,5.0,Versatile Oval Dish,"Le Creuset baking dishes are an investment in good cooking for a lifetime. This 11 1/2-Inch size oval dish is similar in size and shape to a medium-sized au gratin. It is large enough to bake two large fish fillets or four boneless chicken breasts or a casserole. Many times, I double a casserole recipe and put half in this dish and then freeze it for later use. I bring the dish right from the oven to the table for serving, and I find its clean-up is easy afterward",1
1347,1582,1641,99,kitchen & housewares,,5.0,Best brown rice ever.,Makes the best long grain brown rice that I've ever tasted.  Only wish that Zojirushi made a 5 cup version of the Induction rice cooker,1
1348,759,12,1240,kitchen & housewares,3 of 3,4.0,Great Value.,Twenty bucks for three name brand skillets is a great price.  They are not part of Farberware's higher end line (obviously from the price.  any educated consumer will recognize and admit this.)  The bottom line is that they do what they're supposed to do.  We are replacing a very heavy Revereware Non-stick pan my wife bought 1.5 years ago.  The teflon wa flaking off.  She had paid $45 for it.  we decided that most of the supermarket non-stick frying pans we've had over the years lasted 1-2 years and they were usually $13-20.  This Farberware set is a great value,1
1349,1828,1530,687,kitchen & housewares,7 of 8,1.0,Do not waste your money.,"This product would not cut through a sweet potato.  It barely went through a piece of a regular potato.  While cutting through a potato it was bending and felt like it would break.  It's fairly cheap, but you get what you pay for.  I ended up using a knife instead.  It's your $8.99..",0
1350,1070,479,220,kitchen & housewares,14 of 19,1.0,"""New"" French White is Terrible!!!  Please DO NOT waste your money!","I have depended on my French White - the ""old"" style - for many years.  I went to buy a few new pieces for myself, but discovered that Corning has changed the design.  ""French White"" is now nothing more than cheap-cheesy-heavy-porous-breakable stoneware.  I saw many chips and even a crack in the display models.  STUPID Corning! They seem to have forgotten that Corningware was designed to be the smart alternative to that cheap-cheesy-heavy-porous-breakable stoneware!  PLEASE SAVE YOUR $$$",0
1351,1264,142,1707,kitchen & housewares,,1.0,DO NOT BUY - Broke in about two weeks,"At first it looked like it was going to work great (when the litter was clean). After a day or so, it wasn't cleaning very well. I got better litter and it started working better, but still not great. Litter gets in the crevices and gets stuck to the rake. After about two weeks of use, the rake stopped moving backwards. I tried to fix it, but it just won't go in reverse. Overall, this was a big waste of time and money. I'm not even going to try to get another one. A good old fashioned litter box with good clumping litter is less work than trying to get this thing to work properly while keeping it clean. It's too bad as it had a promising beginning. DO NOT BUY",0
1352,1123,713,67,kitchen & housewares,3 of 3,5.0,Great product!,"I love this coffee pot!  It makes a great pot of coffee, keeps it hot to that last cup, cleans like a champ and looks fabulous all at the same time!!  I highly recommend this item.  A french press makes the best coffee and I'll never have to worry about breaking another glass carafe",1
1353,1920,1294,120,kitchen & housewares,,5.0,The secret to success!!!,"This is a wonderful can opener!!! I wouldn't have any other. The trick to having perfectly cut edges is to let the can spin around twice. I hold onto the can so that when it starts making its second round, I tighten my grip a little and the moment the lid comes lose it starts spinning. I have noticed that if I buy the dirt cheap, no name vegetables at the dollar store, the opener has difficulty. I guess one should blame the can and not the opener. It is a small price to pay for having such a safe appliance around. But then my opener is a couple years old so maybe my blade is just wearing out... If there is no replacement blade, you can bet I will buy another can opener just like this, and if I have to, on Ebay! ",1
1354,1667,1452,1458,kitchen & housewares,7 of 7,2.0,Pretty mint colour ......,The colour is pretty but the sheets shrink quite a lot after washing (in cold water).  I bought a queen set for a full bed and they still don't fit properly after careful washing . I would recommend buying a KING set for a full bed. This was my first experience with cotton jersey sheets so I didn't know what to expect but I wouldn't buy them again,0
1355,633,1281,593,kitchen & housewares,7 of 13,4.0,Canister,The canister size and shape is very suitable; it properly sized to store easily all of our cold cuts. The part that I do not like is the time it takes to pull the vacuum. It seems that the sides handle are not design to pre-load the cover so will seal the gasket. Design could be improve,1
1356,998,1692,63,kitchen & housewares,1 of 1,4.0,Outlast WORKS!,I don't know how anyone could think that the outlast material isn't working.  (..of course it has been significantly tested and proven that it works.)  At first its cool.  After about 5 minutes (depending on the person) outlast starts keeping an even temp.. ,1
1357,1467,1076,1948,kitchen & housewares,7 of 11,5.0,Oh come on!!!,"Jeez, everyone, yea, they cost a buck each, ok, a buck! but they can be reused, how often do you go to the dollar store and spend a buck on a  totally usless piece of something that breaks as soon as you bring it home, hmmm? or you buy a pack of paper plates and they are gone in a couple of weeks?? Well, at least these are serving a purpose, and are reusable....I don't have to scoop anymore, and I have 2 cats, I change it maybe every 3rd day, and it's not a chore, takes less than a minute, less time than scooping and smelling it as it sits there,  and speaking of, I do not smell their poop at all till it's changed. so I'm happy and I think it's more than worth it!",1
